label,text
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D
ham,Okay. I've seen it. So i should pick it on friday?
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or 250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
ham,Yup i shd haf ard 10 pages if i add figures... all got how many pages?
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham,No break time one... How... I come out n get my stuff fr _?
ham,I just saw ron burgundy captaining a party boat so yeah
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
ham,Boy you best get yo ass out here quick
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
ham,Can a not?
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn t make ur b day 2 hun!"
ham,When should I come over?
ham,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
ham,"I don't think I can get away for a trek that long with family in town, sorry"
ham,"Sorry, I'll call later <#> mins"
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
ham,Draw va?i dont think so:)
ham,Da is good good player.why he is unsold.
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
ham,"Oh... Icic... K lor, den meet other day..."
ham,* Thought I didn't see you.
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
ham,"Customer place, i wil cal u sir."
ham,U GOIN OUT 2NITE?
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
ham,"Yo, you around? Just got my car back"
ham,Oh wow thats gay. Will firmware update help
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
ham,But if she.s drinkin i'm ok.
ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls & get closer.. GOODNOON:)"
ham,They said _ dun haf passport or smth like dat.. Or _ juz send to my email account..
ham,You always make things bigger than they are
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,"
ham,How are you doing. How's the queen. Are you going for the royal wedding
ham,I uploaded mine to Facebook
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
spam,Urgent! Please call 09061213237 from a landline. 5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
ham,Ok ok take care. I can understand.
ham,I'm really not up to it still tonight babe
ham,Have you seen who's back at Holby?!
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
ham,I will see in half an hour
ham,Lolnice. I went from a fish to ..water.?
ham,Ok... Thanx... Gd nite 2 _ too...
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY 10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham,Goin to workout lor... Muz lose e fats...
ham,Nice.nice.how is it working?
ham,Fyi I'm gonna call you sporadically starting at like <#> bc we are not not doin this shit
ham,"Now, whats your house # again ? And do you have any beer there ?"
ham,"Jus chillaxin, what up"
ham,How r _ going to send it to me?
ham,Please give it 2 or i will pick it up on Tuesday evening about 8 if that is ok.
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
ham,Aight well keep me informed
spam,Reply to win 100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
ham,HELLO PEACH! MY CAKE TASTS LUSH!
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
ham,How come?
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
ham,Do you know when the result.
ham,Apps class varaya elaya.
ham,What your plan for pongal?
ham,Well. Balls. Time to make calls
ham,No that just means you have a fat head
spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ 1.20 POBOXox36504W45WQ 16+"
ham,Where do you need to go to get it?
ham,Haha... Yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again
ham,Hi. Hope you had a good day. Have a better night.
ham,Mm so you asked me not to call radio
ham,Now project pa. After that only i can come.
ham,Jus finish watching tv... U?
ham,U coming 2 pick me?
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
ham,"Same, I'm at my great aunts anniversary party in tarpon springs"
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec <#> . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
ham,Havent.
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
ham,Tmr then _ brin lar... Aiya later i come n c lar... Mayb _ neva set properly _ got da help sheet wif _...
ham,K I'll be sure to get up before noon and see what's what
ham,"Its ok chikku, and its my 1 of favourite song..:-)"
ham,Hey now am free you can call me.
ham,Arun can u transfr me d amt
ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
spam,"URGENT! Your mobile was awarded a 1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
ham,Every day i use to sleep after <#> so only.
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
ham,Many times we lose our best ones bcoz we are
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
ham,Its worse if if uses half way then stops. Its better for him to complete it.
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
ham,"K, wat s tht incident?"
ham,Yar but they say got some error.
ham,If you r @ home then come down within 5 min
ham,Hows the champ just leaving glasgow!
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
ham,"Yeah, where's your class at?"
ham,_ and don t worry we ll have finished by march _ ish!
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june."
ham,... Are you in the pub?
ham,Kothi print out marandratha.
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
ham,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?
ham,I'm at home. Please call
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@ 1.50rcvd
spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
ham,I can send you a pic if you like :)
ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
