"EXPLANATION_ID","ALERT_ID","TRANSACTION_ID","COMPANY_ID","EXPLANATION_TYPE","EXPLANATION_TEXT","CONFIDENCE_SCORE","INPUT_CONTEXT","MODEL_VERSION","USER_RATING","USER_FEEDBACK","GENERATED_AT"
24526,19526,132808,3303,RISK_DRIVER,"Key risk factors: Transaction velocity 1.7x above daily baseline (score: 2), moderate behavioral pattern (score: 11), moderate geography (score: 19).",0.9214,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24527,19527,124895,3375,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9445,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24528,19528,108921,4086,ALERT_SUMMARY,Moderate increase in transaction frequency observed over the past 7 days compared to the 90-day baseline.,0.9123,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24529,19529,34527,4668,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.9796,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24530,19530,119924,1989,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9202,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24531,19531,50231,4584,RISK_DRIVER,"Key risk factors: Counterparty risk score 36, no sanctions match, moderate destination jurisdiction (score: 15), VERIFIED KYC status.",0.7520,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24532,19532,104382,610,RISK_DRIVER,"Key risk factors: Pattern match confidence 19% (score: 16), high amount profile (score: 63), elevated counterparty risk (score: 52).",0.8148,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24533,19533,17500,832,RISK_DRIVER,"Key risk factors: Amount 1.9x above baseline average (score: 58), elevated geographic exposure (score: 82), normal transaction frequency (score: 2).",0.9301,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24534,19534,115314,3736,RISK_DRIVER,"Key risk factors: Amount 1.9x above baseline average (score: 57), moderate geographic exposure (score: 13), normal transaction frequency (score: 19).",0.9675,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24535,19535,3610,1194,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.9243,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24536,19536,135344,3944,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.8586,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24537,19537,4497,391,RECOMMENDATION,Assign to AML analyst for priority review within 24 hours. Request supporting documentation from relationship manager. Assess SAR filing requirement.,0.9775,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24538,19538,133403,4929,ALERT_SUMMARY,Cross-border transaction involves a high-risk corridor. Destination country carries elevated AML risk due to weak regulatory framework.,0.9491,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24539,19539,13229,606,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.8022,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24540,19540,58350,3717,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7983,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24541,19541,35458,4291,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.9x above the company's historical monthly average.,0.8686,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24542,19542,72537,2990,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9243,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24543,19543,18576,4341,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.9373,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24544,19544,96755,3630,RISK_DRIVER,"Key risk factors: Pattern match confidence 9% (score: 8), high amount profile (score: 62), moderate counterparty risk (score: 50).",0.9321,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24545,19545,124351,3322,RISK_DRIVER,"Key risk factors: Counterparty risk score 45, no sanctions match, moderate destination jurisdiction (score: 45), VERIFIED KYC status.",0.9445,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24546,19546,5624,2924,RISK_DRIVER,"Key risk factors: Counterparty risk score 46, no sanctions match, moderate destination jurisdiction (score: 24), VERIFIED KYC status.",0.9271,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24547,19547,109875,4051,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.8461,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24548,19548,35025,3359,RISK_DRIVER,"Key risk factors: Transaction velocity 2.3x above daily baseline (score: 16), moderate behavioral pattern (score: 13), elevated geography (score: 56).",0.8535,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24549,19549,72291,536,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7569,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24550,19550,11059,1797,ALERT_SUMMARY,"Transaction amount of $112,800 significantly exceeds the company's 90-day average of $37,600, triggering a critical threshold breach alert requiring immediate review.",0.8828,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24551,19551,18733,3169,ALERT_SUMMARY,"Transaction pattern matches known structuring typology: multiple sub-threshold transfers to different beneficiaries within 48 hours, consistent with layering activity.",0.8203,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24552,19552,30284,61,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.7522,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24553,19553,120148,4916,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9419,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24554,19554,109533,4408,RISK_DRIVER,"Key risk factors: Amount 2.2x above baseline average (score: 65), moderate geographic exposure (score: 22), elevated transaction frequency (score: 73).",0.8019,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24555,19555,37926,2180,RISK_DRIVER,"Key risk factors: Pattern match confidence 12% (score: 10), high amount profile (score: 65), moderate counterparty risk (score: 22).",0.9077,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24556,19556,14805,1368,RISK_DRIVER,"Key risk factors: Amount 2.7x above baseline average (score: 81), moderate geographic exposure (score: 19), normal transaction frequency (score: 29).",0.9255,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24557,19557,88617,2840,RECOMMENDATION,Flag for immediate SAR consideration. Freeze related account activity. Escalate to AML Investigation team.,0.8736,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24558,19558,138128,4928,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 51), no sanctions exposure, moderate transaction size (score: 50), cross-border routing.",0.8850,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24559,19559,125036,3098,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9306,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24560,19560,116636,2372,ALERT_SUMMARY,Transaction routed through a high-risk jurisdiction flagged on the FATF grey list. Destination country has active sanctions exposure and a corruption index below 30.,0.7853,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24561,19561,119256,1136,RISK_DRIVER,"Key risk factors: Counterparty risk score 61, no sanctions match, elevated destination jurisdiction (score: 60), EXPIRED KYC status.",0.8807,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24562,19562,92458,1246,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.9602,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24563,19563,133668,2966,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9494,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24564,19564,102113,1609,RISK_DRIVER,"Key risk factors: Counterparty risk score 28, no sanctions match, moderate destination jurisdiction (score: 18), VERIFIED KYC status.",0.7970,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24565,19565,14329,1787,RISK_DRIVER,"Key risk factors: Amount 1.8x above baseline average (score: 54), moderate geographic exposure (score: 12), normal transaction frequency (score: 8).",0.7647,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24566,19566,101800,1609,RISK_DRIVER,"Key risk factors: Counterparty risk score 15, no sanctions match, moderate destination jurisdiction (score: 18), VERIFIED KYC status.",0.7933,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24567,19567,15324,4904,ALERT_SUMMARY,New counterparty relationship detected. No prior transaction history with this beneficiary in the last 12 months.,0.8256,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24568,19568,12240,1502,RISK_DRIVER,"Key risk factors: Pattern match confidence 20% (score: 17), high amount profile (score: 57), moderate counterparty risk (score: 20).",0.8970,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24569,19569,102889,2571,RISK_DRIVER,"Key risk factors: Transaction velocity 2.0x above daily baseline (score: 23), moderate behavioral pattern (score: 1), elevated geography (score: 95).",0.7714,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24570,19570,4018,798,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.5x above the company's historical monthly average.,0.9052,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24571,19571,117816,2259,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.7574,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24572,19572,120664,923,RECOMMENDATION,Log for trend monitoring. No immediate action required unless pattern repeats within 30 days.,0.8888,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24573,19573,1428,4792,ALERT_SUMMARY,Cross-border transaction involves a high-risk corridor. Destination country carries elevated AML risk due to weak regulatory framework.,0.7929,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24574,19574,118472,4735,ALERT_SUMMARY,Transaction frequency spike detected. Company has exceeded its typical weekly transaction count within a single day.,0.9596,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24575,19575,107378,4236,RISK_DRIVER,"Key risk factors: Counterparty risk score 57, no sanctions match, moderate destination jurisdiction (score: 20), VERIFIED KYC status.",0.8153,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24576,19576,42880,4792,ALERT_SUMMARY,Moderate increase in transaction frequency observed over the past 7 days compared to the 90-day baseline.,0.8170,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24577,19577,149011,3586,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.7661,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24578,19578,77629,1989,ALERT_SUMMARY,New counterparty relationship detected. No prior transaction history with this beneficiary in the last 12 months.,0.8348,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24579,19579,20925,676,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.7895,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24580,19580,127418,1662,RISK_DRIVER,"Key risk factors: Pattern match confidence 19% (score: 16), high amount profile (score: 65), moderate counterparty risk (score: 19).",0.8400,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24581,19581,103323,1289,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.7797,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24582,19582,51948,3653,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 15), no sanctions exposure, high transaction size (score: 56), cross-border routing.",0.8600,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24583,19583,19643,60,ALERT_SUMMARY,Transaction routed through a high-risk jurisdiction flagged on the FATF grey list. Destination country has active sanctions exposure and a corruption index below 30.,0.8395,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24584,19584,32532,710,ALERT_SUMMARY,Transaction amount is above the standard monitoring threshold. No prior threshold breaches recorded for this company in the last 90 days.,0.7799,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24585,19585,69252,3374,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.8212,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24586,19586,61274,1001,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.9029,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24587,19587,133787,4265,ALERT_SUMMARY,"Transaction pattern matches known structuring typology: multiple sub-threshold transfers to different beneficiaries within 48 hours, consistent with layering activity.",0.8889,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24588,19588,85021,1349,RISK_DRIVER,"Key risk factors: Amount 2.6x above baseline average (score: 78), moderate geographic exposure (score: 16), normal transaction frequency (score: 11).",0.8851,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24589,19589,146727,1124,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9149,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24590,19590,113320,3388,RISK_DRIVER,"Key risk factors: Counterparty risk score 19, no sanctions match, elevated destination jurisdiction (score: 57), VERIFIED KYC status.",0.8134,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24591,19591,64888,4519,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.9x above the company's historical monthly average.,0.9779,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24592,19592,731,3746,RISK_DRIVER,"Key risk factors: Transaction velocity 2.0x above daily baseline (score: 20), moderate behavioral pattern (score: 9), elevated geography (score: 95).",0.7647,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24593,19593,119254,2881,RISK_DRIVER,"Key risk factors: Pattern match confidence 3% (score: 3), moderate amount profile (score: 42), moderate counterparty risk (score: 13).",0.8891,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24594,19594,91037,4771,ALERT_SUMMARY,Minor pattern deviation noted. Transaction subtype and beneficiary combination is atypical for this company segment.,0.8709,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24595,19595,58822,2877,RECOMMENDATION,Suspend transaction processing. Conduct emergency counterparty screening. Notify Financial Crime Operations within 2 hours.,0.9522,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24596,19596,144729,896,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 15), no sanctions exposure, high transaction size (score: 58), cross-border routing.",0.8564,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
24597,19597,102879,1700,ALERT_SUMMARY,Transaction amount is above the standard monitoring threshold. No prior threshold breaches recorded for this company in the last 90 days.,0.9196,{},v1.0.0,,[NULL],2026-06-24 08:19:15.594
